,TCGA-0001,TCGA-0002,TCGA-0003,TCGA-0004,TCGA-0005,TCGA-0006,TCGA-0007,TCGA-0008,TCGA-0009,TCGA-0010,TCGA-0011,TCGA-0012,TCGA-0013,TCGA-0014,TCGA-0015,TCGA-0016,TCGA-0017,TCGA-0018,TCGA-0019,TCGA-0020,TCGA-0021,TCGA-0022,TCGA-0023,TCGA-0024,TCGA-0025,TCGA-0026,TCGA-0027,TCGA-0028,TCGA-0029,TCGA-0030,TCGA-0031,TCGA-0032,TCGA-0033,TCGA-0034,TCGA-0035,TCGA-0036,TCGA-0037,TCGA-0038,TCGA-0039,TCGA-0040,TCGA-0041,TCGA-0042,TCGA-0043,TCGA-0044,TCGA-0045,TCGA-0046,TCGA-0047,TCGA-0048,TCGA-0049,TCGA-0050,TCGA-0051,TCGA-0052,TCGA-0053,TCGA-0054,TCGA-0055,TCGA-0056,TCGA-0057,TCGA-0058,TCGA-0059,TCGA-0060,TCGA-0061,TCGA-0062,TCGA-0063,TCGA-0064,TCGA-0065,TCGA-0066,TCGA-0067,TCGA-0068,TCGA-0069,TCGA-0070,TCGA-0071,TCGA-0072,TCGA-0073,TCGA-0074,TCGA-0075,TCGA-0076,TCGA-0077,TCGA-0078,TCGA-0079,TCGA-0080,TCGA-0081,TCGA-0082,TCGA-0083,TCGA-0084,TCGA-0085,TCGA-0086,TCGA-0087,TCGA-0088,TCGA-0089,TCGA-0090,TCGA-0091,TCGA-0092,TCGA-0093,TCGA-0094,TCGA-0095,TCGA-0096,TCGA-0097,TCGA-0098,TCGA-0099,TCGA-0100
Gene_21,1.93946248,2.528789335,1.829037806,2.330351781,1.054632818,3.024200786,2.719920733,1.806616366,3.779617576,4.343954328,1.216794653,1.856397183,1.850449949,1.699014623,4.115405705,2.467207466,2.381528669,0.998070681,3.734855072,1.462826909,2.800971483,3.1226702,5.367323128,1.412822958,0.600642071,2.980004386,6.687603513,5.050428931,3.018710362,2.125871651,4.06966749,1.670673603,3.449326121,3.49990239,4.618661543,10.8030664,3.307550825,2.107533249,2.683744025,1.122391916,1.920611134,2.215235639,2.091655381,2.933444812,1.80180697,4.761274258,2.718563273,2.705670726,2.307241469,2.93760711,4.106409856,1.761974213,1.956078601,2.335292114,1.386890982,1.804657946,2.142320448,4.20887163,3.099623537,2.994552952,4.159725061,2.53784198,3.304325689,2.581547754,3.103967633,2.03118765,0.802993565,2.541769314,5.536563869,4.319361978,4.404817121,5.043323861,2.841490662,3.000136698,1.996057634,2.320919799,3.698345564,4.962661644,2.535210984,2.170386729,2.718999494,3.671511296,1.320582057,0.862353089,2.064176949,1.476454768,2.108401128,2.524668686,2.167069503,5.619449848,3.200709111,3.158942058,3.710265999,1.538154684,4.570195092,2.617233534,3.800909228,1.590536504,1.249971332,4.09163575
Gene_22,3.281185411,1.731475998,1.759744203,4.771770415,1.49974344,6.180112509,1.732715156,3.740412737,2.306406677,3.675149145,2.070816552,2.505788729,2.774469583,1.646919004,3.936973074,2.103059558,2.424681177,1.65338601,0.754902385,2.47066197,9.082120593,4.024103463,2.692229902,2.38346327,2.748988282,3.573550208,1.506205527,4.745329387,3.887206039,3.892660523,3.384607238,2.745074813,3.805436179,3.654309174,2.277275209,2.040508647,2.860304671,5.897391153,1.46293759,1.305044797,2.951697476,2.78833279,2.964388679,3.070918182,2.431233818,5.72551052,1.220850822,1.796340406,2.581505149,1.195310034,2.489477372,6.238470766,2.746818256,3.050637096,1.447615351,1.997345993,2.253313523,2.319014826,5.159408275,3.59248991,1.559353047,3.07483853,3.487240983,4.807006395,5.991071894,1.63632505,1.812253764,1.449488986,2.418119254,3.432123573,4.453397368,2.616989178,2.31654358,2.932569485,1.790381184,7.727376097,1.216733108,2.981332325,7.476786666,2.727539504,2.471883678,2.273401774,2.483836049,5.400136534,0.89948675,5.85161008,1.333785879,2.378984784,2.193235366,3.648355926,1.222548756,3.42494815,7.47941673,1.374943993,2.988743556,1.952301457,3.363370523,2.744431333,1.972410789,3.469242056
Gene_23,6.700445756,2.47081512,3.895721778,1.423848648,1.685027378,3.442517857,5.70908071,3.247244123,2.324421021,2.717318919,1.45469482,3.677590062,4.225622263,2.168324682,2.148949087,3.104768374,2.185053104,2.6298681,7.766820624,2.402445434,2.272384962,1.966448447,3.943607785,2.482802378,1.964648759,5.262741118,5.5278641,2.013326274,1.069006833,4.498557748,1.930318639,4.036236908,1.015060373,4.247364484,1.483514649,3.917219377,2.737750325,1.687132412,2.217724884,3.831127815,2.866085687,3.640811114,7.302525829,1.243436844,6.101937157,2.863881776,1.734307114,1.397721187,2.473019329,4.309513652,2.550336828,5.786788446,1.315756986,2.701900802,1.453251236,3.260289325,4.235255662,2.202557319,0.739259013,3.002586469,3.381668666,3.327254127,5.042445063,1.591175673,3.819456186,4.93451187,1.117066673,3.189377998,2.112580285,2.60970885,3.234383189,2.130561836,1.93894878,2.765098363,1.578345317,1.57946698,3.817846963,1.530513014,3.792996161,3.425665113,1.146938978,1.937149715,4.938465728,1.664321003,2.155015398,3.424756748,4.021662019,2.397030206,2.016261195,5.535516798,6.484727727,4.434562773,2.836750115,1.814603777,1.794592177,3.529855914,3.350799957,5.478324448,3.763032116,1.282049346
Gene_24,4.59962054,1.650320789,2.243448888,3.080525204,7.373066843,12.87077552,3.681651871,2.480354989,3.551083699,4.236882388,2.315593873,6.669905407,3.049676074,3.486406482,3.792259919,3.356146045,4.134929382,1.996455597,2.056178418,1.568191247,3.386343126,4.012715731,3.417421889,6.279222811,2.710686681,3.797605847,1.574833515,2.239942394,3.848828741,4.155991614,2.346715113,2.622689647,1.272601368,2.273874943,4.242664882,3.624087411,3.491504949,2.786780101,2.727898628,1.953923554,3.855166551,3.355116426,3.476442233,2.089620726,0.926194095,4.704767498,2.139519502,1.765814608,3.844868707,2.234446799,4.61802993,3.700629628,3.825865291,1.373032977,4.982700398,3.097592713,2.259992355,2.920323021,1.118381313,3.334512213,1.624685479,1.382184,1.269750478,4.741455649,1.9845026,5.852470355,2.079441335,1.157567732,1.555407828,5.042519258,2.514442002,2.066499993,2.944706386,3.493455525,4.752635983,5.608311058,2.270762498,1.400705666,2.210607621,3.096090707,1.67886931,1.684425477,3.228100684,2.652954234,2.76322506,1.8603271,2.422498978,1.712378651,4.242272979,4.561377528,1.079940632,1.707865884,1.286255614,1.964009472,2.607210863,1.316764235,1.714411878,1.645462194,3.015102013,2.814183506
Gene_25,1.894833976,2.969550029,2.068161312,2.37304145,6.275957388,5.313392531,1.419364706,4.115935754,4.078373583,1.530919225,4.093452811,5.864785797,1.550732805,1.718150788,4.521440933,3.113500498,3.581343959,3.222942004,3.304707478,1.400408438,4.588984938,4.878291208,2.423722613,2.659828176,1.264208518,3.515308816,3.618388355,2.635056151,4.769190958,2.300120205,3.604932199,1.632590196,2.686458879,2.491345363,3.042422159,2.259710111,2.54533864,4.108358618,2.185004485,1.217392711,6.519462619,5.423422314,1.424568061,3.837625833,2.113853563,3.101058819,3.14908541,2.417650256,1.836969434,1.924621786,1.719277324,1.793356307,2.628493465,1.900505694,3.82296398,5.718022779,2.033937113,3.06394178,3.489793464,3.441822527,2.823501084,3.940632365,3.459501406,1.463994691,4.197873268,4.236110099,1.855876234,2.770336846,3.825405583,2.44817559,4.648241722,8.863451489,1.834931193,1.362713181,3.164228601,3.899238402,2.421935014,5.621678763,1.391938111,3.843791739,2.007860224,6.421738999,7.361455539,1.852751268,2.065188348,4.177838232,2.239907735,2.657257009,2.753008215,1.040980879,2.699539295,1.925404572,2.124292039,5.594679192,1.450265369,4.08206339,2.364386393,2.363444091,4.035724938,3.222075275
Gene_26,3.615776018,4.4109599,2.303306751,2.001469444,1.579999826,1.799114744,11.87632844,5.064927331,1.383287368,1.403222001,3.458839163,3.573810519,3.576704757,2.392938487,2.553009527,3.202525643,2.837565605,0.896147565,2.42322715,1.775881258,2.967161315,12.093033,3.266571071,2.323872922,4.309839873,3.460260737,3.353643092,3.681886647,7.600938925,1.544276911,3.444628421,1.710540556,3.588579074,1.71713421,2.206299314,2.345397842,4.42782441,4.302633263,1.458110343,2.793979868,1.906387467,1.448817266,2.438764296,2.329744502,9.146380646,3.375285498,1.365050262,2.049535122,4.52986278,7.723142852,1.229992835,1.061876693,6.92738632,3.302920538,1.760950349,3.551302875,0.727694567,2.722873491,3.202432209,4.315162874,1.637305698,2.837273571,1.711358821,3.088519586,1.737290714,2.216544785,1.652174506,3.764323338,4.175464286,2.417393068,2.770752648,1.317458224,2.340025147,2.650895988,10.07842042,1.558956188,5.652447399,4.474655595,3.127763468,6.548986089,3.274131805,3.30216924,2.64703375,5.01174642,4.70315997,1.98806411,1.405476516,2.455940249,1.822083666,2.633299737,5.046621792,2.162682117,2.660697508,2.798297978,4.154597038,0.883870547,2.007017627,3.021162968,4.953227965,2.125588651
Gene_27,1.063668356,3.705639035,1.978460082,1.49955241,1.9893885,2.478707664,2.008981079,0.902322731,4.25686553,5.141976408,3.765049451,1.539037413,2.457769504,2.709432877,3.667085463,3.796844186,1.883088222,2.832041354,3.416580518,5.628883788,3.866127151,4.0330719,2.834635377,5.50264878,3.336363355,1.767305455,5.483178686,3.853383665,2.178154567,2.138818377,3.152789992,3.426681834,3.000101534,3.176100977,6.359683979,4.644908048,2.990132784,4.352086087,1.622126671,3.316677487,6.717077572,2.437510063,1.77923418,1.961982724,1.576462608,1.836054629,2.258601803,1.346106687,2.739592446,4.267971206,1.726544323,5.810356692,3.509227909,4.550741983,1.956354364,4.167276119,1.574650038,4.242377106,2.962162778,3.584523714,1.510140507,1.737530894,3.664214945,1.691855741,3.426718666,1.372221688,4.154063893,1.467761341,3.582819172,3.716623024,1.918635182,3.636469464,3.096341123,2.076282577,1.641684187,1.018862852,3.237576395,1.24308801,2.851006528,2.382799107,3.817406967,2.337255202,2.305450511,3.919387345,3.21404097,3.183808044,3.437119599,1.26138956,3.968524408,3.692243977,1.635025557,2.405985914,2.665379253,2.541492756,3.212116235,5.560474192,4.668712622,1.410424049,3.71001157,5.282854939
Gene_28,3.298290356,4.690270293,7.434528955,4.535134644,3.079152195,4.583872831,2.922513158,2.750964346,2.280267777,5.939985424,1.805406307,5.848492071,3.490105838,1.350327172,3.266844867,0.951216817,3.716394614,4.231750518,2.021464042,2.891495516,7.221615757,2.110925861,1.600868359,5.702083881,7.252118226,2.723309411,4.507449704,5.316089399,1.875279816,2.132611068,5.030086881,6.312344366,3.601824167,1.750835011,7.34140731,2.084469843,2.298900832,3.225761083,5.912567737,4.166131837,3.344886461,3.426859572,2.778072479,3.593295533,0.767374724,2.343618894,3.066880642,1.52881505,3.297490283,2.454110539,6.538696601,5.968584891,2.153506008,2.520812182,2.619612005,2.168791851,2.996702424,1.860525483,1.544487797,3.711201253,3.723874997,1.818191126,4.253225837,1.982207525,3.085095518,4.096659995,2.672979366,3.412245081,2.099680474,2.463952353,2.452407719,1.871444938,2.488332776,1.253188183,2.126384514,2.357406923,2.391474506,2.409095286,2.635618555,3.454648651,4.209140782,1.964263541,1.48943905,1.614423285,2.130589154,2.279689709,1.849660238,1.421825583,2.163959372,2.976396409,3.660188808,2.057081999,2.211124233,1.710269304,2.675885664,1.778527337,3.620325383,1.11300855,2.270920291,3.159941989
Gene_29,2.979981994,10.44911026,3.237819186,1.645382206,2.591580384,1.118375106,2.610913409,1.792250283,4.296046314,2.065205759,2.564124365,1.978266744,6.484571084,2.314928073,6.795621595,4.083995837,3.459186216,3.268615738,3.309836026,1.036825572,2.364480422,4.147803784,2.65262949,1.346360568,2.647981826,6.372888103,5.070532582,2.63530255,4.374204342,2.263124747,1.159587347,1.712179304,5.938427598,2.37026902,2.406823938,2.339836141,7.043240023,6.1286804,8.243212354,2.510488598,3.151291108,1.273385021,5.688617298,1.516052966,3.029470288,1.570428852,2.024993694,1.788484806,2.005838885,2.075991038,2.06651911,4.12335419,1.564503629,3.035179947,4.997708844,2.103077646,1.898455298,2.422348896,4.90307522,2.995328222,2.084216182,3.462318065,1.566515812,3.821640403,3.334436348,2.330530128,1.787301787,1.744834204,3.551637157,5.025325617,1.976536611,3.41847092,0.95741962,2.029300464,2.676394448,1.724881395,1.701902619,1.946650536,3.145888506,2.475235371,0.887705161,0.941434902,2.006852172,3.417274464,0.688147261,2.117285644,2.089398179,5.442121079,2.242270782,3.291997398,2.917212596,0.936802086,3.991246581,3.0273821,3.504803022,19.35825325,0.958815635,6.438839518,2.354377215,3.138247278
Gene_30,2.657122784,2.198734205,2.044357452,3.205135502,1.273046888,3.956222215,2.207593035,1.544909497,2.170578172,5.096604881,2.079926292,3.251858923,1.8861201,3.970773551,3.829575147,6.850381997,2.489838944,3.797440938,2.854891303,5.196243138,1.89758838,3.945211861,2.466133037,2.63242615,2.845891121,3.083669236,2.564812761,3.026347938,5.983819215,4.449202394,4.197870178,2.16458842,1.742602326,4.382635602,4.212361414,5.676502794,2.009748695,2.423531254,1.197526188,2.233934648,4.474010703,2.152763381,3.744319523,2.471310179,3.196410668,1.531357053,2.836595952,0.609224778,2.475771144,1.202933766,4.967900212,4.00964888,3.432660069,5.815362446,1.691374885,6.51222773,4.332287884,2.415055713,4.796133505,1.563384846,1.79992126,2.005122464,2.086548251,1.60275044,5.010529176,2.388278467,3.242201208,2.043827585,1.093844276,3.11126277,1.044849141,2.626580938,1.371414214,7.342196141,4.287403741,2.865884119,5.113342699,1.780407038,3.567052731,3.003881293,3.101885153,5.13549764,3.920605285,3.140436589,1.188338701,1.681988715,2.556516356,2.84819707,1.544805693,9.077858691,5.801967172,3.673185099,2.817974686,2.444634236,1.688838087,2.825655178,3.092179772,1.460997925,3.212624514,2.515245657
Gene_31,1.047175166,1.767926683,2.210452473,6.985550691,3.590446479,1.394114178,3.466058761,1.254011992,4.670870827,2.147786279,2.593950247,5.274576141,1.428204721,1.351805231,2.030334051,4.568520568,1.271664869,0.65962895,2.169334787,3.581817668,4.953680694,2.156355049,2.212861991,4.840172532,1.067296857,2.238351399,2.989816293,3.402836541,2.10664504,2.765497388,0.783359406,1.955949579,3.410143445,1.663382172,2.799643565,3.398846979,2.290397537,2.960126149,1.679731094,2.451485973,3.688087698,2.940226092,2.02735982,3.040762183,3.88570679,0.975338548,4.852708645,2.297617303,3.362702502,4.946219077,1.369113091,1.906519825,2.353081279,1.836980589,6.471890677,1.771123256,2.059012729,3.010765953,1.490222201,2.230352499,3.185873898,2.301520054,2.594273642,2.086178543,1.274768821,3.192475407,6.536922806,2.74340765,3.042355523,3.84341532,1.440996303,6.367820938,3.007666107,6.146780505,1.884162645,6.746547964,4.005136839,3.584145326,3.055710781,2.400640774,4.95434926,2.915904126,1.016601446,1.554893056,2.477071768,3.174021804,2.642447988,5.000237418,1.024750397,2.920614292,1.095280382,3.97432987,2.592883671,3.35283074,1.764837326,5.153790513,4.576169672,3.639230112,2.54782837,3.632527339
Gene_32,1.908950694,4.16942372,6.201185275,4.64274265,1.887397253,3.256681261,1.423942208,3.61899063,3.405193297,1.067257026,1.52060469,2.359454744,2.338641316,1.484772456,3.301871288,3.082487203,2.466661049,1.862843809,4.592174059,6.219587315,2.134471891,2.001539314,3.475032504,2.272738087,2.535273193,3.93466827,1.046364689,5.254848438,2.818881746,2.212788374,2.599665864,2.667694663,1.143849523,5.740056846,2.775033492,3.392275941,4.374424137,1.631367746,3.444352556,2.37780895,4.151149931,0.938367411,2.586880863,2.010914658,3.374109627,3.438454488,1.908250879,1.903916476,2.571957586,1.736165397,4.141225869,2.260071387,0.635404097,2.253735297,1.617251478,1.202451143,1.464167294,2.871125852,5.282082401,3.17908124,2.007215234,3.414230361,2.160748836,1.920719423,1.526257508,1.132112772,2.236781823,2.941815021,2.59007845,2.207844138,1.69405823,3.684456761,1.406963787,4.006884301,1.64689466,1.865972531,1.305527802,2.115516364,4.426708162,3.517723489,4.43359628,3.5292002,1.565437106,2.30390472,1.840248166,5.287192846,1.49422201,4.249701923,4.248121712,6.785650086,2.214788035,3.8812648,8.506460369,1.996067833,1.261725055,1.061831219,3.882021466,1.06016536,2.256557617,3.382640419
Gene_33,2.981980772,3.362626725,3.037834506,5.152246879,1.688502109,1.937701411,1.847198704,4.11688128,4.263964214,3.406252317,4.912322447,1.508294536,6.25644452,5.821857162,3.926745629,6.62532518,1.187307806,2.091279191,1.882024896,3.899076234,1.607901046,3.969926476,5.393896691,3.84818439,3.132638159,1.658748379,1.779930853,5.07745145,4.01354344,2.665762786,2.20570068,0.987178962,1.591335802,7.068932961,1.43300296,2.98840533,4.498400938,1.451414598,2.98128745,4.344704594,2.735323365,11.40670714,1.18021942,4.615241818,2.493280046,3.998663089,3.389402241,1.884046583,3.048038278,1.073634127,3.675259529,3.155286288,3.74091444,4.613833912,3.266796758,2.927195244,1.749737596,1.90387183,4.920289204,5.574305317,2.413178557,2.781530661,1.729258688,4.886021742,3.791297891,7.175042739,1.752140987,2.250148132,3.051773696,3.755587642,2.440410301,1.756844768,4.223667238,3.898405726,1.719206676,5.353343937,4.879776183,2.907077406,2.828648204,3.585969556,1.766761951,2.759406829,0.926638486,4.21322262,1.245146743,5.76445097,2.304675655,2.445296807,1.986020816,2.353681182,5.5249029,0.783562595,5.147353469,3.218810047,1.486596347,1.587791097,6.285192774,1.694260835,1.52703011,4.8001985
Gene_34,3.219662171,1.700695375,3.029242195,1.627627866,4.713405577,4.621343587,3.546648593,3.257078183,6.55739921,2.717855537,1.505406464,3.403270757,7.713897134,1.636598911,2.268839839,3.347530866,2.645996057,1.663374233,4.763243902,8.671314213,2.998360771,1.729730914,1.252973764,3.092525251,4.720613036,3.447274343,2.715016633,2.024583852,1.574469175,4.126277477,4.292570814,1.254999415,6.018990108,3.622033507,5.472838059,1.3894891,1.373123295,2.523168228,3.495205644,6.673739927,3.869167845,2.407669727,1.627126208,5.027889363,1.678074973,6.136375616,2.357985553,6.021226862,3.817003326,2.538319519,2.096568193,2.29227795,3.367458637,2.825197428,2.019993505,2.502234906,2.827204784,0.937660771,3.418097321,1.665523332,1.527043936,1.169209438,1.108550993,1.38026602,1.906920279,7.21837291,2.089782852,2.970930054,3.320916149,2.902384362,2.61503706,1.495339271,5.615124575,6.709995778,1.171951904,1.629031562,2.3633848,1.678215628,3.500769413,1.888653042,8.024730083,4.929681084,3.023112759,4.542570911,4.725390543,2.050382284,1.807403668,2.826591395,4.182119027,2.914010174,1.235532139,1.81954738,2.61957887,2.617362674,7.288305581,1.359349163,3.500110785,5.723362911,8.463179011,2.220652981
Gene_35,3.475417885,3.614234869,2.99738687,2.587203078,3.380378531,0.766344829,3.822997287,2.895300635,2.432118168,7.564234087,1.939699357,2.22212069,7.357915342,1.793141927,2.064612089,2.525621796,4.13864004,3.015908929,1.424309773,2.083221968,2.006361301,2.615327889,3.363297291,3.350477517,1.118506287,4.627285883,3.084175692,5.431775302,3.394305463,4.714587752,3.432444384,5.328729692,3.529390941,2.588406348,8.467348048,4.239810442,3.621441716,1.435980357,1.427387987,3.146710876,2.923438813,1.999583117,2.916812323,6.015343554,3.848568409,1.536482549,2.570873145,1.817599655,2.239270273,2.210441274,2.1407949,1.451260246,2.550202223,2.053809131,0.628308278,7.587377507,4.685088601,2.252069649,2.743980284,1.513118611,6.346233193,7.019165578,2.939815617,4.53472899,2.967273119,1.393247399,2.212423045,2.903636693,2.165662113,2.436769926,2.596852725,2.61054954,2.790244553,1.599510215,1.899312399,1.430047796,4.432251857,0.948547444,4.839421417,5.436713263,2.33709734,0.739657126,2.26901251,2.632431436,1.640007623,2.100952479,5.84214252,3.790369778,1.712095301,1.222869829,2.308253877,2.443109493,3.483716186,2.079945401,3.510469495,7.153323115,4.086751954,2.653702266,2.480412221,2.274279805
Gene_36,4.905320617,1.986438381,2.780446022,2.788765294,2.115112291,1.368571132,3.19468104,2.636620581,3.490762643,2.081731182,5.004866051,1.753498806,6.398222018,1.134488337,3.378341918,3.447727579,1.826171075,3.360860253,5.153928992,0.897260165,3.495136406,0.781425541,1.677270212,6.138517003,2.032179746,1.511435736,2.462140603,7.644245703,1.087801706,1.606961364,5.747217597,6.881599922,2.581277388,1.462977363,7.751774236,6.032860014,3.817033285,1.810854486,2.652454213,2.508838657,3.207287782,5.61533203,4.21946575,1.586153593,5.409995305,3.178998055,3.832559658,5.659131468,1.559257701,2.670023331,2.083965824,1.241189616,3.232820541,9.542717287,1.083244959,2.674760101,3.744437733,2.890816826,2.568792576,1.419623674,3.053820322,1.861938243,0.909408535,4.93965806,4.389401608,2.789411072,3.048157605,4.651357006,3.04094958,4.27168677,2.342594087,5.238273028,3.191186729,2.995244822,1.440470009,3.13766197,1.793237313,1.975573304,1.808164398,1.595014033,7.864710298,5.289213357,7.100631694,1.474844396,2.816871508,1.423681593,1.919668589,1.71761467,5.052039399,2.229740388,4.637566033,3.676864845,8.6004917,1.297290539,5.10191837,4.822152645,1.670813412,4.497702308,3.21578817,2.426043813
Gene_37,1.800442119,1.897325521,7.575399186,2.719210034,4.019128149,1.830428897,1.840566725,4.66922173,1.384323945,2.208675724,2.764925541,2.87394687,2.485449075,3.313184762,3.843670917,3.924813259,1.660465684,2.358256208,4.940079533,4.251719944,1.368301616,3.240539895,1.010946858,2.782827372,7.020844489,1.692240924,1.791115262,3.982918694,1.256838251,1.981041041,3.662773212,1.979525315,2.415762582,3.943595439,3.356078039,3.106228217,2.294325408,3.270786767,2.555208078,3.417477839,2.12024996,2.481133501,1.657020489,2.671115552,1.812123874,1.557336165,3.09358488,3.023363302,4.020623007,2.191173435,3.333512068,3.580128831,3.395282282,1.798896027,2.929060553,3.261118217,2.728055907,0.95768264,2.945400532,8.217495835,2.270455258,1.888837293,3.276167453,3.17779991,4.935073581,1.44927861,3.918426328,3.651766527,2.531790428,3.219878606,4.548187222,4.204509711,1.534938544,4.09627938,2.631767563,2.819154589,2.819609769,2.521561886,4.932538423,2.606845892,1.553059623,2.232752372,2.972333571,5.025914323,3.674978721,1.77665496,9.417738245,3.103056692,5.143302429,2.519707399,3.549048794,4.136021156,4.998297507,4.612104003,4.204260854,2.322064439,2.042402843,3.210105348,4.33431697,2.431819274
